s,C,C,C
Time,"Front","Back","gaz_temp"
 1.2510000E+004,-3.1680029E+001,-9.9016638E+000,-2.7314999E+002
 1.2530000E+004,-3.1795517E+001,-1.0060087E+001,-2.7314999E+002
 1.2550000E+004,-3.1910816E+001,-1.0218189E+001,-2.7314999E+002
 1.2570000E+004,-3.2025932E+001,-1.0375972E+001,-2.7314999E+002
 1.2590000E+004,-3.2140858E+001,-1.0533434E+001,-2.7314999E+002
 1.2600000E+004,-3.2198254E+001,-1.0612046E+001,-2.7314999E+002
 1.2620000E+004,-3.2312904E+001,-1.0769032E+001,-2.7314999E+002
 1.2640000E+004,-3.2427372E+001,-1.0925701E+001,-2.7314999E+002
 1.2660000E+004,-3.2541653E+001,-1.1082055E+001,-2.7314999E+002
 1.2680000E+004,-3.2655754E+001,-1.1238094E+001,-2.7314999E+002
 1.2690000E+004,-3.2712734E+001,-1.1315996E+001,-2.7314999E+002
 1.2710000E+004,-3.2826557E+001,-1.1471565E+001,-2.7314999E+002
 1.2730000E+004,-3.2940201E+001,-1.1626822E+001,-2.7314999E+002
 1.2750000E+004,-3.3053658E+001,-1.1781768E+001,-2.7314999E+002
 1.2770000E+004,-3.3166939E+001,-1.1936403E+001,-2.7314999E+002
 1.2780000E+004,-3.3223511E+001,-1.2013605E+001,-2.7314999E+002
 1.2800000E+004,-3.3336517E+001,-1.2167777E+001,-2.7314999E+002
 1.2820000E+004,-3.3449341E+001,-1.2321642E+001,-2.7314999E+002
 1.2840000E+004,-3.3561989E+001,-1.2475200E+001,-2.7314999E+002
 1.2860000E+004,-3.3674454E+001,-1.2628451E+001,-2.7314999E+002
 1.2870000E+004,-3.3730621E+001,-1.2704964E+001,-2.7314999E+002
 1.2890000E+004,-3.3842819E+001,-1.2857759E+001,-2.7314999E+002
 1.2910000E+004,-3.3954842E+001,-1.3010251E+001,-2.7314999E+002
 1.2930000E+004,-3.4066685E+001,-1.3162440E+001,-2.7314999E+002
 1.2950000E+004,-3.4178349E+001,-1.3314329E+001,-2.7314999E+002
 1.2960000E+004,-3.4234112E+001,-1.3390161E+001,-2.7314999E+002
 1.2980000E+004,-3.4345512E+001,-1.3541598E+001,-2.7314999E+002
 1.3000000E+004,-3.4456738E+001,-1.3692738E+001,-2.7314999E+002
 1.3020000E+004,-3.4567783E+001,-1.3843578E+001,-2.7314999E+002
 1.3040000E+004,-3.4678654E+001,-1.3994122E+001,-2.7314999E+002
 1.3050000E+004,-3.4734024E+001,-1.4069283E+001,-2.7314999E+002
 1.3070000E+004,-3.4844635E+001,-1.4219382E+001,-2.7314999E+002
 1.3090000E+004,-3.4955067E+001,-1.4369186E+001,-2.7314999E+002
 1.3110000E+004,-3.5065331E+001,-1.4518698E+001,-2.7314999E+002
 1.3130000E+004,-3.5175415E+001,-1.4667915E+001,-2.7314999E+002
 1.3140000E+004,-3.5230392E+001,-1.4742414E+001,-2.7314999E+002
 1.3160000E+004,-3.5340221E+001,-1.4891194E+001,-2.7314999E+002
 1.3180000E+004,-3.5449879E+001,-1.5039684E+001,-2.7314999E+002
 1.3200000E+004,-3.5559361E+001,-1.5187883E+001,-2.7314999E+002
 1.3220000E+004,-3.5668671E+001,-1.5335794E+001,-2.7314999E+002
 1.3230000E+004,-3.5723263E+001,-1.5409641E+001,-2.7314999E+002
 1.3250000E+004,-3.5832317E+001,-1.5557120E+001,-2.7314999E+002
 1.3270000E+004,-3.5941200E+001,-1.5704312E+001,-2.7314999E+002
 1.3290000E+004,-3.6049915E+001,-1.5851219E+001,-2.7314999E+002
 1.3310000E+004,-3.6158459E+001,-1.5997840E+001,-2.7314999E+002
 1.3320000E+004,-3.6212666E+001,-1.6071045E+001,-2.7314999E+002
 1.3340000E+004,-3.6320957E+001,-1.6217239E+001,-2.7314999E+002
 1.3360000E+004,-3.6429081E+001,-1.6363153E+001,-2.7314999E+002
 1.3380000E+004,-3.6537033E+001,-1.6508783E+001,-2.7314999E+002
 1.3400000E+004,-3.6644817E+001,-1.6654135E+001,-2.7314999E+002
 1.3410000E+004,-3.6698647E+001,-1.6726704E+001,-2.7314999E+002
 1.3430000E+004,-3.6806183E+001,-1.6871635E+001,-2.7314999E+002
 1.3450000E+004,-3.6913548E+001,-1.7016287E+001,-2.7314999E+002
 1.3470000E+004,-3.7020748E+001,-1.7160660E+001,-2.7314999E+002
 1.3490000E+004,-3.7127785E+001,-1.7304756E+001,-2.7314999E+002
 1.3500000E+004,-3.7181240E+001,-1.7376701E+001,-2.7314999E+002
 1.3520000E+004,-3.7288025E+001,-1.7520382E+001,-2.7314999E+002
 1.3540000E+004,-3.7394650E+001,-1.7663790E+001,-2.7314999E+002
 1.3560000E+004,-3.7501106E+001,-1.7806923E+001,-2.7314999E+002
 1.3580000E+004,-3.7607399E+001,-1.7949783E+001,-2.7314999E+002
 1.3590000E+004,-3.7660484E+001,-1.8021111E+001,-2.7314999E+002
 1.3610000E+004,-3.7766529E+001,-1.8163561E+001,-2.7314999E+002
 1.3630000E+004,-3.7872414E+001,-1.8305742E+001,-2.7314999E+002
 1.3650000E+004,-3.7978134E+001,-1.8447651E+001,-2.7314999E+002
 1.3670000E+004,-3.8083694E+001,-1.8589291E+001,-2.7314999E+002
 1.3680000E+004,-3.8136410E+001,-1.8660011E+001,-2.7314999E+002
 1.3700000E+004,-3.8241726E+001,-1.8801249E+001,-2.7314999E+002
 1.3720000E+004,-3.8346882E+001,-1.8942217E+001,-2.7314999E+002
 1.3740000E+004,-3.8451874E+001,-1.9082920E+001,-2.7314999E+002
 1.3760000E+004,-3.8556705E+001,-1.9223356E+001,-2.7314999E+002
 1.3770000E+004,-3.8609062E+001,-1.9293476E+001,-2.7314999E+002
 1.3790000E+004,-3.8713654E+001,-1.9433516E+001,-2.7314999E+002
 1.3810000E+004,-3.8818085E+001,-1.9573292E+001,-2.7314999E+002
 1.3830000E+004,-3.8922359E+001,-1.9712803E+001,-2.7314999E+002
 1.3850000E+004,-3.9026474E+001,-1.9852053E+001,-2.7314999E+002
 1.3860000E+004,-3.9078472E+001,-1.9921579E+001,-2.7314999E+002
 1.3880000E+004,-3.9182346E+001,-2.0060438E+001,-2.7314999E+002
 1.3900000E+004,-3.9286064E+001,-2.0199036E+001,-2.7314999E+002
 1.3920000E+004,-3.9389626E+001,-2.0337374E+001,-2.7314999E+002
 1.3940000E+004,-3.9493031E+001,-2.0475452E+001,-2.7314999E+002
 1.3950000E+004,-3.9544674E+001,-2.0544395E+001,-2.7314999E+002
 1.3970000E+004,-3.9647842E+001,-2.0682087E+001,-2.7314999E+002
 1.3990000E+004,-3.9750851E+001,-2.0819523E+001,-2.7314999E+002
 1.4010000E+004,-3.9853710E+001,-2.0956701E+001,-2.7314999E+002
 1.4030000E+004,-3.9956409E+001,-2.1093626E+001,-2.7314999E+002
 1.4040000E+004,-4.0007702E+001,-2.1161991E+001,-2.7314999E+002
 1.4060000E+004,-4.0110168E+001,-2.1298534E+001,-2.7314999E+002
 1.4080000E+004,-4.0212482E+001,-2.1434822E+001,-2.7314999E+002
 1.4100000E+004,-4.0314640E+001,-2.1570858E+001,-2.7314999E+002
 1.4120000E+004,-4.0416645E+001,-2.1706642E+001,-2.7314999E+002
 1.4130000E+004,-4.0467590E+001,-2.1774441E+001,-2.7314999E+002
 1.4150000E+004,-4.0569366E+001,-2.1909847E+001,-2.7314999E+002
 1.4170000E+004,-4.0670986E+001,-2.2045004E+001,-2.7314999E+002
 1.4190000E+004,-4.0772457E+001,-2.2179913E+001,-2.7314999E+002
 1.4210000E+004,-4.0873775E+001,-2.2314571E+001,-2.7314999E+002
 1.4220000E+004,-4.0924377E+001,-2.2381807E+001,-2.7314999E+002
 1.4240000E+004,-4.1025467E+001,-2.2516096E+001,-2.7314999E+002
 1.4260000E+004,-4.1126404E+001,-2.2650137E+001,-2.7314999E+002
 1.4280000E+004,-4.1227192E+001,-2.2783932E+001,-2.7314999E+002
 1.4300000E+004,-4.1327827E+001,-2.2917480E+001,-2.7314999E+002
 1.4310000E+004,-4.1378090E+001,-2.2984163E+001,-2.7314999E+002
 1.4330000E+004,-4.1478500E+001,-2.3117346E+001,-2.7314999E+002
 1.4350000E+004,-4.1578762E+001,-2.3250286E+001,-2.7314999E+002
 1.4370000E+004,-4.1678875E+001,-2.3382982E+001,-2.7314999E+002
 1.4390000E+004,-4.1778835E+001,-2.3515436E+001,-2.7314999E+002
 1.4400000E+004,-4.1828762E+001,-2.3581572E+001,-2.7314999E+002
 1.4420000E+004,-4.1928501E+001,-2.3713665E+001,-2.7314999E+002
 1.4440000E+004,-4.2028095E+001,-2.3845516E+001,-2.7314999E+002
 1.4460000E+004,-4.2127537E+001,-2.3977129E+001,-2.7314999E+002
 1.4480000E+004,-4.2226833E+001,-2.4108501E+001,-2.7314999E+002
 1.4490000E+004,-4.2276428E+001,-2.4174099E+001,-2.7314999E+002
 1.4510000E+004,-4.2375504E+001,-2.4305115E+001,-2.7314999E+002
 1.4530000E+004,-4.2474434E+001,-2.4435894E+001,-2.7314999E+002
 1.4550000E+004,-4.2573215E+001,-2.4566437E+001,-2.7314999E+002
 1.4570000E+004,-4.2671856E+001,-2.4696743E+001,-2.7314999E+002
 1.4580000E+004,-4.2721119E+001,-2.4761806E+001,-2.7314999E+002
 1.4600000E+004,-4.2819538E+001,-2.4891762E+001,-2.7314999E+002
 1.4620000E+004,-4.2917812E+001,-2.5021481E+001,-2.7314999E+002
 1.4640000E+004,-4.3015942E+001,-2.5150967E+001,-2.7314999E+002
 1.4660000E+004,-4.3113926E+001,-2.5280220E+001,-2.7314999E+002
 1.4670000E+004,-4.3162865E+001,-2.5344761E+001,-2.7314999E+002
 1.4690000E+004,-4.3260632E+001,-2.5473665E+001,-2.7314999E+002
 1.4710000E+004,-4.3358257E+001,-2.5602341E+001,-2.7314999E+002
 1.4730000E+004,-4.3455742E+001,-2.5730783E+001,-2.7314999E+002
 1.4750000E+004,-4.3553082E+001,-2.5858999E+001,-2.7314999E+002
 1.4760000E+004,-4.3601696E+001,-2.5923019E+001,-2.7314999E+002
 1.4780000E+004,-4.3698822E+001,-2.6050890E+001,-2.7314999E+002
 1.4800000E+004,-4.3795807E+001,-2.6178534E+001,-2.7314999E+002
 1.4820000E+004,-4.3892647E+001,-2.6305948E+001,-2.7314999E+002
 1.4840000E+004,-4.3989349E+001,-2.6433136E+001,-2.7314999E+002
 1.4850000E+004,-4.4037647E+001,-2.6496645E+001,-2.7314999E+002
 1.4870000E+004,-4.4134136E+001,-2.6623493E+001,-2.7314999E+002
 1.4890000E+004,-4.4230484E+001,-2.6750118E+001,-2.7314999E+002
 1.4910000E+004,-4.4326694E+001,-2.6876516E+001,-2.7314999E+002
 1.4930000E+004,-4.4422760E+001,-2.7002693E+001,-2.7314999E+002
 1.4940000E+004,-4.4470745E+001,-2.7065697E+001,-2.7314999E+002
 1.4960000E+004,-4.4566601E+001,-2.7191538E+001,-2.7314999E+002
 1.4980000E+004,-4.4662323E+001,-2.7317156E+001,-2.7314999E+002
 1.5000000E+004,-4.4757904E+001,-2.7442553E+001,-2.7314999E+002
 1.5020000E+004,-4.4853348E+001,-2.7567728E+001,-2.7314999E+002
 1.5030000E+004,-4.4901016E+001,-2.7630232E+001,-2.7314999E+002
 1.5050000E+004,-4.4996254E+001,-2.7755077E+001,-2.7314999E+002
 1.5070000E+004,-4.5091351E+001,-2.7879704E+001,-2.7314999E+002
 1.5090000E+004,-4.5186310E+001,-2.8004108E+001,-2.7314999E+002
 1.5110000E+004,-4.5281136E+001,-2.8128298E+001,-2.7314999E+002
 1.5120000E+004,-4.5328495E+001,-2.8190310E+001,-2.7314999E+002
 1.5140000E+004,-4.5423115E+001,-2.8314173E+001,-2.7314999E+002
 1.5160000E+004,-4.5517597E+001,-2.8437817E+001,-2.7314999E+002
 1.5180000E+004,-4.5611942E+001,-2.8561247E+001,-2.7314999E+002
 1.5200000E+004,-4.5706154E+001,-2.8684460E+001,-2.7314999E+002
 1.5210000E+004,-4.5753208E+001,-2.8745985E+001,-2.7314999E+002
 1.5230000E+004,-4.5847218E+001,-2.8868877E+001,-2.7314999E+002
 1.5250000E+004,-4.5941090E+001,-2.8991554E+001,-2.7314999E+002
 1.5270000E+004,-4.6034828E+001,-2.9114017E+001,-2.7314999E+002
 1.5290000E+004,-4.6128433E+001,-2.9236269E+001,-2.7314999E+002
 1.5300000E+004,-4.6175186E+001,-2.9297316E+001,-2.7314999E+002
 1.5320000E+004,-4.6268589E+001,-2.9419249E+001,-2.7314999E+002
 1.5340000E+004,-4.6361858E+001,-2.9540970E+001,-2.7314999E+002
 1.5360000E+004,-4.6454998E+001,-2.9662481E+001,-2.7314999E+002
 1.5380000E+004,-4.6548000E+001,-2.9783781E+001,-2.7314999E+002
 1.5390000E+004,-4.6594456E+001,-2.9844353E+001,-2.7314999E+002
 1.5410000E+004,-4.6687260E+001,-2.9965340E+001,-2.7314999E+002
 1.5430000E+004,-4.6779934E+001,-3.0086117E+001,-2.7314999E+002
 1.5450000E+004,-4.6872475E+001,-3.0206688E+001,-2.7314999E+002
 1.5470000E+004,-4.6964886E+001,-3.0327049E+001,-2.7314999E+002
 1.5480000E+004,-4.7011040E+001,-3.0387154E+001,-2.7314999E+002
 1.5500000E+004,-4.7103252E+001,-3.0507204E+001,-2.7314999E+002
 1.5520000E+004,-4.7195335E+001,-3.0627050E+001,-2.7314999E+002
 1.5540000E+004,-4.7287289E+001,-3.0746691E+001,-2.7314999E+002
 1.5560000E+004,-4.7379112E+001,-3.0866127E+001,-2.7314999E+002
 1.5570000E+004,-4.7424973E+001,-3.0925768E+001,-2.7314999E+002
 1.5590000E+004,-4.7516602E+001,-3.1044895E+001,-2.7314999E+002
 1.5610000E+004,-4.7608097E+001,-3.1163822E+001,-2.7314999E+002
 1.5630000E+004,-4.7699467E+001,-3.1282543E+001,-2.7314999E+002
 1.5650000E+004,-4.7790707E+001,-3.1401064E+001,-2.7314999E+002
 1.5660000E+004,-4.7836277E+001,-3.1460247E+001,-2.7314999E+002
 1.5680000E+004,-4.7927326E+001,-3.1578465E+001,-2.7314999E+002
 1.5700000E+004,-4.8018246E+001,-3.1696482E+001,-2.7314999E+002
 1.5720000E+004,-4.8109035E+001,-3.1814297E+001,-2.7314999E+002
 1.5740000E+004,-4.8199699E+001,-3.1931913E+001,-2.7314999E+002
 1.5750000E+004,-4.8244984E+001,-3.1990646E+001,-2.7314999E+002
 1.5770000E+004,-4.8335457E+001,-3.2107964E+001,-2.7314999E+002
 1.5790000E+004,-4.8425800E+001,-3.2225082E+001,-2.7314999E+002
 1.5810000E+004,-4.8516022E+001,-3.2342003E+001,-2.7314999E+002
 1.5830000E+004,-4.8606113E+001,-3.2458725E+001,-2.7314999E+002
 1.5840000E+004,-4.8651115E+001,-3.2517014E+001,-2.7314999E+002
 1.5860000E+004,-4.8741016E+001,-3.2633438E+001,-2.7314999E+002
 1.5880000E+004,-4.8830795E+001,-3.2749672E+001,-2.7314999E+002
 1.5900000E+004,-4.8920448E+001,-3.2865707E+001,-2.7314999E+002
 1.5920000E+004,-4.9009979E+001,-3.2981548E+001,-2.7314999E+002
 1.5930000E+004,-4.9054695E+001,-3.3039394E+001,-2.7314999E+002
 1.5950000E+004,-4.9144035E+001,-3.3154945E+001,-2.7314999E+002
 1.5970000E+004,-4.9233253E+001,-3.3270298E+001,-2.7314999E+002
 1.5990000E+004,-4.9322346E+001,-3.3385460E+001,-2.7314999E+002
 1.6010000E+004,-4.9411316E+001,-3.3500431E+001,-2.7314999E+002
 1.6020000E+004,-4.9455753E+001,-3.3557842E+001,-2.7314999E+002
 1.6040000E+004,-4.9544540E+001,-3.3672523E+001,-2.7314999E+002
 1.6060000E+004,-4.9633202E+001,-3.3787014E+001,-2.7314999E+002
 1.6080000E+004,-4.9721737E+001,-3.3901314E+001,-2.7314999E+002
 1.6100000E+004,-4.9810154E+001,-3.4015423E+001,-2.7314999E+002
 1.6110000E+004,-4.9854317E+001,-3.4072407E+001,-2.7314999E+002
 1.6130000E+004,-4.9942547E+001,-3.4186230E+001,-2.7314999E+002
 1.6150000E+004,-5.0030659E+001,-3.4299866E+001,-2.7314999E+002
 1.6170000E+004,-5.0118649E+001,-3.4413311E+001,-2.7314999E+002
 1.6190000E+004,-5.0206516E+001,-3.4526569E+001,-2.7314999E+002
 1.6200000E+004,-5.0250404E+001,-3.4583126E+001,-2.7314999E+002
 1.6220000E+004,-5.0338089E+001,-3.4696102E+001,-2.7314999E+002
 1.6240000E+004,-5.0425655E+001,-3.4808895E+001,-2.7314999E+002
 1.6260000E+004,-5.0513100E+001,-3.4921497E+001,-2.7314999E+002
 1.6280000E+004,-5.0600426E+001,-3.5033916E+001,-2.7314999E+002
 1.6290000E+004,-5.0644043E+001,-3.5090054E+001,-2.7314999E+002
 1.6310000E+004,-5.0731190E+001,-3.5202194E+001,-2.7314999E+002
 1.6330000E+004,-5.0818214E+001,-3.5314152E+001,-2.7314999E+002
 1.6350000E+004,-5.0905121E+001,-3.5425922E+001,-2.7314999E+002
 1.6370000E+004,-5.0991909E+001,-3.5537510E+001,-2.7314999E+002
 1.6380000E+004,-5.1035259E+001,-3.5593235E+001,-2.7314999E+002
 1.6400000E+004,-5.1121868E+001,-3.5704548E+001,-2.7314999E+002
 1.6420000E+004,-5.1208363E+001,-3.5815678E+001,-2.7314999E+002
 1.6440000E+004,-5.1294735E+001,-3.5926628E+001,-2.7314999E+002
 1.6460000E+004,-5.1380989E+001,-3.6037395E+001,-2.7314999E+002
 1.6470000E+004,-5.1424076E+001,-3.6092712E+001,-2.7314999E+002
 1.6490000E+004,-5.1510155E+001,-3.6203209E+001,-2.7314999E+002
 1.6510000E+004,-5.1596115E+001,-3.6313522E+001,-2.7314999E+002
 1.6530000E+004,-5.1681961E+001,-3.6423660E+001,-2.7314999E+002
 1.6550000E+004,-5.1767693E+001,-3.6533615E+001,-2.7314999E+002
 1.6560000E+004,-5.1810513E+001,-3.6588528E+001,-2.7314999E+002
 1.6580000E+004,-5.1896069E+001,-3.6698215E+001,-2.7314999E+002
 1.6600000E+004,-5.1981506E+001,-3.6807728E+001,-2.7314999E+002
 1.6620000E+004,-5.2066830E+001,-3.6917061E+001,-2.7314999E+002
 1.6640000E+004,-5.2152035E+001,-3.7026218E+001,-2.7314999E+002
 1.6650000E+004,-5.2194595E+001,-3.7080730E+001,-2.7314999E+002
 1.6670000E+004,-5.2279633E+001,-3.7189621E+001,-2.7314999E+002
 1.6690000E+004,-5.2364552E+001,-3.7298336E+001,-2.7314999E+002
 1.6710000E+004,-5.2449356E+001,-3.7406876E+001,-2.7314999E+002
 1.6730000E+004,-5.2534050E+001,-3.7515240E+001,-2.7314999E+002
 1.6740000E+004,-5.2576351E+001,-3.7569355E+001,-2.7314999E+002
 1.6760000E+004,-5.2660870E+001,-3.7677460E+001,-2.7314999E+002
 1.6780000E+004,-5.2745277E+001,-3.7785389E+001,-2.7314999E+002
 1.6800000E+004,-5.2829571E+001,-3.7893143E+001,-2.7314999E+002
 1.6820000E+004,-5.2913750E+001,-3.8000725E+001,-2.7314999E+002
 1.6830000E+004,-5.2955799E+001,-3.8054451E+001,-2.7314999E+002
 1.6850000E+004,-5.3039806E+001,-3.8161774E+001,-2.7314999E+002
 1.6870000E+004,-5.3123707E+001,-3.8268925E+001,-2.7314999E+002
 1.6890000E+004,-5.3207489E+001,-3.8375908E+001,-2.7314999E+002
 1.6910000E+004,-5.3291164E+001,-3.8482716E+001,-2.7314999E+002
 1.6920000E+004,-5.3332958E+001,-3.8536057E+001,-2.7314999E+002
 1.6940000E+004,-5.3416462E+001,-3.8642609E+001,-2.7314999E+002
 1.6960000E+004,-5.3499855E+001,-3.8748993E+001,-2.7314999E+002
 1.6980000E+004,-5.3583138E+001,-3.8855206E+001,-2.7314999E+002
 1.7000000E+004,-5.3666309E+001,-3.8961250E+001,-2.7314999E+002
 1.7010000E+004,-5.3707855E+001,-3.9014210E+001,-2.7314999E+002
 1.7030000E+004,-5.3790859E+001,-3.9120003E+001,-2.7314999E+002
 1.7050000E+004,-5.3873756E+001,-3.9225628E+001,-2.7314999E+002
 1.7070000E+004,-5.3956539E+001,-3.9331085E+001,-2.7314999E+002
 1.7090000E+004,-5.4039215E+001,-3.9436375E+001,-2.7314999E+002
 1.7100000E+004,-5.4080509E+001,-3.9488956E+001,-2.7314999E+002
 1.7120000E+004,-5.4163021E+001,-3.9593998E+001,-2.7314999E+002
 1.7140000E+004,-5.4245422E+001,-3.9698872E+001,-2.7314999E+002
 1.7160000E+004,-5.4327713E+001,-3.9803577E+001,-2.7314999E+002
 1.7180000E+004,-5.4409893E+001,-3.9908123E+001,-2.7314999E+002
 1.7190000E+004,-5.4450947E+001,-3.9960331E+001,-2.7314999E+002
 1.7210000E+004,-5.4532963E+001,-4.0064629E+001,-2.7314999E+002
 1.7230000E+004,-5.4614876E+001,-4.0168758E+001,-2.7314999E+002
 1.7250000E+004,-5.4696678E+001,-4.0272728E+001,-2.7314999E+002
 1.7270000E+004,-5.4778374E+001,-4.0376534E+001,-2.7314999E+002
 1.7280000E+004,-5.4819180E+001,-4.0428375E+001,-2.7314999E+002
 1.7300000E+004,-5.4900715E+001,-4.0531933E+001,-2.7314999E+002
 1.7320000E+004,-5.4982140E+001,-4.0635334E+001,-2.7314999E+002
 1.7340000E+004,-5.5063461E+001,-4.0738571E+001,-2.7314999E+002
 1.7360000E+004,-5.5144672E+001,-4.0841644E+001,-2.7314999E+002
 1.7370000E+004,-5.5185238E+001,-4.0893124E+001,-2.7314999E+002
 1.7390000E+004,-5.5266293E+001,-4.0995956E+001,-2.7314999E+002
 1.7410000E+004,-5.5347237E+001,-4.1098633E+001,-2.7314999E+002
 1.7430000E+004,-5.5428078E+001,-4.1201145E+001,-2.7314999E+002
 1.7450000E+004,-5.5508812E+001,-4.1303497E+001,-2.7314999E+002
 1.7460000E+004,-5.5549141E+001,-4.1354618E+001,-2.7314999E+002
 1.7480000E+004,-5.5629715E+001,-4.1456734E+001,-2.7314999E+002
 1.7500000E+004,-5.5710186E+001,-4.1558689E+001,-2.7314999E+002
 1.7520000E+004,-5.5790554E+001,-4.1660488E+001,-2.7314999E+002
 1.7540000E+004,-5.5870811E+001,-4.1762131E+001,-2.7314999E+002
 1.7550000E+004,-5.5910904E+001,-4.1812889E+001,-2.7314999E+002
 1.7570000E+004,-5.5991009E+001,-4.1914295E+001,-2.7314999E+002
 1.7590000E+004,-5.6071007E+001,-4.2015545E+001,-2.7314999E+002
 1.7610000E+004,-5.6150902E+001,-4.2116634E+001,-2.7314999E+002
 1.7630000E+004,-5.6230694E+001,-4.2217571E+001,-2.7314999E+002
 1.7640000E+004,-5.6270554E+001,-4.2267982E+001,-2.7314999E+002
 1.7660000E+004,-5.6350189E+001,-4.2368683E+001,-2.7314999E+002
 1.7680000E+004,-5.6429722E+001,-4.2469231E+001,-2.7314999E+002
 1.7700000E+004,-5.6509151E+001,-4.2569626E+001,-2.7314999E+002
 1.7720000E+004,-5.6588478E+001,-4.2669865E+001,-2.7314999E+002
 1.7730000E+004,-5.6628101E+001,-4.2719925E+001,-2.7314999E+002
 1.7750000E+004,-5.6707275E+001,-4.2819935E+001,-2.7314999E+002
 1.7770000E+004,-5.6786346E+001,-4.2919788E+001,-2.7314999E+002
 1.7790000E+004,-5.6865314E+001,-4.3019493E+001,-2.7314999E+002
 1.7810000E+004,-5.6944180E+001,-4.3119041E+001,-2.7314999E+002
 1.7820000E+004,-5.6983578E+001,-4.3168758E+001,-2.7314999E+002
 1.7840000E+004,-5.7062290E+001,-4.3268082E+001,-2.7314999E+002
 1.7860000E+004,-5.7140903E+001,-4.3367252E+001,-2.7314999E+002
 1.7880000E+004,-5.7219414E+001,-4.3466270E+001,-2.7314999E+002
 1.7900000E+004,-5.7297825E+001,-4.3565140E+001,-2.7314999E+002
 1.7910000E+004,-5.7336994E+001,-4.3614517E+001,-2.7314999E+002
 1.7930000E+004,-5.7415253E+001,-4.3713158E+001,-2.7314999E+002
 1.7950000E+004,-5.7493412E+001,-4.3811649E+001,-2.7314999E+002
 1.7970000E+004,-5.7571468E+001,-4.3909992E+001,-2.7314999E+002
 1.7990000E+004,-5.7649429E+001,-4.4008186E+001,-2.7314999E+002
 1.8000000E+004,-5.7688370E+001,-4.4057228E+001,-2.7314999E+002
