Time (s),Temperature (K),Total Mass 0.0% O2 (norm),Reacting Mass Decay 0.0% O2 (norm),MLR 0.0% O2 (g/s),Total Mass 4.3% O2 (norm),Reacting Mass Decay 4.3% O2 (norm),MLR 4.3% O2 (g/s),Total Mass 8.2% O2 (norm),Reacting Mass Decay 8.2% O2 (norm),MLR 8.2% O2 (g/s),Total Mass 20.5% O2 (norm),Reacting Mass Decay 20.5% O2 (norm),MLR 20.5% O2 (g/s)
0,300,1,1,0,1,1,4.97122e-26,1,1,9.48e-26,1,1,2.37e-25
18.018,301.502,1,1,0,1,1,7.26473e-26,1,1,1.38537e-25,1,1,3.46342e-25
36.036,303.003,1,1,0,1,1,1.05765e-25,1,1,2.01692e-25,1,1,5.0423e-25
54.0541,304.505,1,1,0,1,1,1.53412e-25,1,1,2.92553e-25,1,1,7.31381e-25
72.0721,306.006,1,1,0,1,1,2.21712e-25,1,1,4.22799e-25,1,1,1.057e-24
90.0901,307.508,1,1,0,1,1,3.19269e-25,1,1,6.08838e-25,1,1,1.5221e-24
108.108,309.009,1,1,0,1,1,4.58127e-25,1,1,8.73637e-25,1,1,2.18409e-24
126.126,310.511,1,1,0,1,1,6.55086e-25,1,1,1.24923e-24,1,1,3.12308e-24
144.144,312.012,1,1,0,1,1,9.33503e-25,1,1,1.78017e-24,1,1,4.45042e-24
162.162,313.514,1,1,0,1,1,1.32575e-24,1,1,2.52817e-24,1,1,6.32041e-24
180.18,315.015,1,1,0,1,1,1.87652e-24,1,1,3.57847e-24,1,1,8.94618e-24
198.198,316.517,1,1,0,1,1,2.64736e-24,1,1,5.04845e-24,1,1,1.26211e-23
216.216,318.018,1,1,0,1,1,3.72273e-24,1,1,7.09916e-24,1,1,1.77479e-23
234.234,319.52,1,1,0,1,1,5.21818e-24,1,1,9.95095e-24,1,1,2.48774e-23
252.252,321.021,1,1,0,1,1,7.2913e-24,1,1,1.39043e-23,1,1,3.47608e-23
270.27,322.523,1,1,0,1,1,1.01564e-23,1,1,1.93679e-23,1,1,4.84198e-23
288.288,324.024,1,1,0,1,1,1.41038e-23,1,1,2.68957e-23,1,1,6.72391e-23
306.306,325.526,1,1,0,1,1,1.95263e-23,1,1,3.72362e-23,1,1,9.30905e-23
324.324,327.027,1,1,0,1,1,2.69529e-23,1,1,5.13986e-23,1,1,1.28497e-22
342.342,328.529,1,1,0,1,1,3.70948e-23,1,1,7.07389e-23,1,1,1.76847e-22
360.36,330.03,1,1,0,1,1,5.09046e-23,1,1,9.70739e-23,1,1,2.42685e-22
378.378,331.532,1,1,0,1,1,6.96557e-23,1,1,1.32832e-22,1,1,3.3208e-22
396.396,333.033,1,1,0,1,1,9.50447e-23,1,1,1.81248e-22,1,1,4.5312e-22
414.414,334.535,1,1,0,1,1,1.29327e-22,1,1,2.46623e-22,1,1,6.16557e-22
432.432,336.036,1,1,0,1,1,1.7549e-22,1,1,3.34655e-22,1,1,8.36638e-22
450.45,337.538,1,1,0,1,1,2.37485e-22,1,1,4.52879e-22,1,1,1.1322e-21
468.468,339.039,1,1,0,1,1,3.20522e-22,1,1,6.11229e-22,1,1,1.52807e-21
486.486,340.541,1,1,0,1,1,4.31451e-22,1,1,8.22767e-22,1,1,2.05692e-21
504.505,342.042,1,1,0,1,1,5.79257e-22,1,1,1.10463e-21,1,1,2.76157e-21
522.523,343.544,1,1,0,1,1,7.75697e-22,1,1,1.47924e-21,1,1,3.69809e-21
540.541,345.045,1,1,0,1,1,1.03612e-21,1,1,1.97586e-21,1,1,4.93964e-21
558.559,346.547,1,1,0,1,1,1.38051e-21,1,1,2.63259e-21,1,1,6.58148e-21
576.577,348.048,1,1,0,1,1,1.83481e-21,1,1,3.49894e-21,1,1,8.74735e-21
594.595,349.55,1,1,0,1,1,2.43267e-21,1,1,4.63904e-21,1,1,1.15976e-20
612.613,351.051,1,1,0,1,1,3.21756e-21,1,1,6.1358e-21,1,1,1.53395e-20
630.631,352.553,1,1,0,1,1,4.24556e-21,1,1,8.09619e-21,1,1,2.02405e-20
648.649,354.054,1,1,0,1,1,5.58886e-21,1,1,1.06578e-20,1,1,2.66446e-20
666.667,355.556,1,1,0,1,1,7.34011e-21,1,1,1.39974e-20,1,1,3.49936e-20
684.685,357.057,1,1,0,1,1,9.61804e-21,1,1,1.83414e-20,1,1,4.58534e-20
702.703,358.559,1,1,0,1,1,1.25744e-20,1,1,2.39791e-20,1,1,5.99477e-20
720.721,360.06,1,1,0,1,1,1.64028e-20,1,1,3.12797e-20,1,1,7.81993e-20
738.739,361.562,1,1,0,1,1,2.13495e-20,1,1,4.07131e-20,1,1,1.01783e-19
756.757,363.063,1,1,0,1,1,2.77276e-20,1,1,5.2876e-20,1,1,1.3219e-19
774.775,364.565,1,1,0,1,1,3.59337e-20,1,1,6.85248e-20,1,1,1.71312e-19
792.793,366.066,1,1,0,1,1,4.64695e-20,1,1,8.86163e-20,1,1,2.21541e-19
810.811,367.568,1,1,0,1,1,5.99682e-20,1,1,1.14358e-19,1,1,2.85895e-19
828.829,369.069,1,1,0,1,1,7.72278e-20,1,1,1.47272e-19,1,1,3.68179e-19
846.847,370.571,1,1,0,1,1,9.92512e-20,1,1,1.8927e-19,1,1,4.73174e-19
864.865,372.072,1,1,0,1,1,1.27297e-19,1,1,2.42752e-19,1,1,6.06881e-19
882.883,373.574,1,1,0,1,1,1.62942e-19,1,1,3.10726e-19,1,1,7.76814e-19
900.901,375.075,1,1,0,1,1,2.08155e-19,1,1,3.96947e-19,1,1,9.92368e-19
918.919,376.577,1,1,0,1,1,2.65396e-19,1,1,5.06104e-19,1,1,1.26526e-18
936.937,378.078,1,1,0,1,1,3.37725e-19,1,1,6.44034e-19,1,1,1.61009e-18
954.955,379.58,1,1,0,1,1,4.28948e-19,1,1,8.17994e-19,1,1,2.04499e-18
972.973,381.081,1,1,0,1,1,5.43785e-19,1,1,1.03699e-18,1,1,2.59247e-18
990.991,382.583,1,1,0,1,1,6.88084e-19,1,1,1.31216e-18,1,1,3.2804e-18
1009.01,384.084,1,1,0,1,1,8.69074e-19,1,1,1.6573e-18,1,1,4.14326e-18
1027.03,385.586,1,1,0,1,1,1.09568e-18,1,1,2.08943e-18,1,1,5.22357e-18
1045.05,387.087,1,1,0,1,1,1.37888e-18,1,1,2.62949e-18,1,1,6.57373e-18
1063.06,388.589,1,1,0,1,1,1.73221e-18,1,1,3.30327e-18,1,1,8.25819e-18
1081.08,390.09,1,1,0,1,1,2.17225e-18,1,1,4.14243e-18,1,1,1.03561e-17
1099.1,391.592,1,1,0,1,1,2.71935e-18,1,1,5.18575e-18,1,1,1.29644e-17
1117.12,393.093,1,1,0,1,1,3.39842e-18,1,1,6.48071e-18,1,1,1.62018e-17
1135.14,394.595,1,1,0,1,1,4.23986e-18,1,1,8.08531e-18,1,1,2.02133e-17
1153.15,396.096,1,1,0,1,1,5.28077e-18,1,1,1.00703e-17,1,1,2.51758e-17
1171.17,397.598,1,1,0,1,1,6.56633e-18,1,1,1.25218e-17,1,1,3.13046e-17
1189.19,399.099,1,1,0,1,1,8.15148e-18,1,1,1.55447e-17,1,1,3.88617e-17
1207.21,400.601,1,1,0,1,1,1.01029e-17,1,1,1.9266e-17,1,1,4.8165e-17
1225.23,402.102,1,1,0,1,1,1.25014e-17,1,1,2.38399e-17,1,1,5.95999e-17
1243.24,403.604,1,1,0,1,1,1.54449e-17,1,1,2.94531e-17,1,1,7.36327e-17
1261.26,405.105,1,1,0,1,1,1.90515e-17,1,1,3.63308e-17,1,1,9.08271e-17
1279.28,406.607,1,1,0,1,1,2.3464e-17,1,1,4.47452e-17,1,1,1.11863e-16
1297.3,408.108,1,1,0,1,1,2.88541e-17,1,1,5.5024e-17,1,1,1.3756e-16
1315.32,409.61,1,1,0,1,1,3.54286e-17,1,1,6.75616e-17,1,1,1.68904e-16
1333.33,411.111,1,1,0,1,1,4.34361e-17,1,1,8.28316e-17,1,1,2.07079e-16
1351.35,412.613,1,1,0,1,1,5.31744e-17,1,1,1.01402e-16,1,1,2.53506e-16
1369.37,414.114,1,1,0,1,1,6.50006e-17,1,1,1.23955e-16,1,1,3.09887e-16
1387.39,415.616,1,1,0,1,1,7.93418e-17,1,1,1.51303e-16,1,1,3.78258e-16
1405.41,417.117,1,1,0,1,1,9.67083e-17,1,1,1.8442e-16,1,1,4.61051e-16
1423.42,418.619,1,1,0,1,1,1.17709e-16,1,1,2.24468e-16,1,1,5.61169e-16
1441.44,420.12,1,1,0,1,1,1.43068e-16,1,1,2.72828e-16,1,1,6.8207e-16
1459.46,421.622,1,1,0,1,1,1.7365e-16,1,1,3.31146e-16,1,1,8.27866e-16
1477.48,423.123,1,1,0,1,1,2.10479e-16,1,1,4.01379e-16,1,1,1.00345e-15
1495.5,424.625,1,1,0,1,1,2.54772e-16,1,1,4.85845e-16,1,1,1.21461e-15
1513.51,426.126,1,1,0,1,1,3.07972e-16,1,1,5.87295e-16,1,1,1.46824e-15
1531.53,427.628,1,1,0,1,1,3.71785e-16,1,1,7.08985e-16,1,1,1.77246e-15
1549.55,429.129,1,1,0,1,1,4.48229e-16,1,1,8.54762e-16,1,1,2.1369e-15
1567.57,430.631,1,1,0,1,1,5.39687e-16,1,1,1.02917e-15,1,1,2.57292e-15
1585.59,432.132,1,1,0,1,1,6.48968e-16,1,1,1.23757e-15,1,1,3.09392e-15
1603.6,433.634,1,1,0,1,1,7.79381e-16,1,1,1.48626e-15,1,1,3.71566e-15
1621.62,435.135,1,1,0,1,1,9.3482e-16,1,1,1.78268e-15,1,1,4.4567e-15
1639.64,436.637,1,1,0,1,1,1.11986e-15,1,1,2.13554e-15,1,1,5.33886e-15
1657.66,438.138,1,1,0,1,1,1.33986e-15,1,1,2.55509e-15,1,1,6.38772e-15
1675.68,439.64,1,1,0,1,1,1.60113e-15,1,1,3.05331e-15,1,1,7.63327e-15
1693.69,441.141,1,1,0,1,1,1.91101e-15,1,1,3.64426e-15,1,1,9.11065e-15
1711.71,442.643,1,1,0,1,1,2.27814e-15,1,1,4.34437e-15,1,1,1.08609e-14
1729.73,444.144,1,1,0,1,1,2.71258e-15,1,1,5.17283e-15,1,1,1.29321e-14
1747.75,445.646,1,1,0,1,1,3.22606e-15,1,1,6.15203e-15,1,1,1.53801e-14
1765.77,447.147,1,1,0,1,1,3.83229e-15,1,1,7.30808e-15,1,1,1.82702e-14
1783.78,448.649,1,1,0,1,1,4.54718e-15,1,1,8.67137e-15,1,1,2.16784e-14
1801.8,450.15,1,1,0,1,1,5.38928e-15,1,1,1.02772e-14,1,1,2.56931e-14
1819.82,451.652,1,1,0,1,1,6.38012e-15,1,1,1.21667e-14,1,1,3.04169e-14
1837.84,453.153,1,1,0,1,1,7.54469e-15,1,1,1.43875e-14,1,1,3.59689e-14
1855.86,454.655,1,1,0,1,1,8.91195e-15,1,1,1.69949e-14,1,1,4.24872e-14
1873.87,456.156,1,1,0,1,1,1.05155e-14,1,1,2.00527e-14,1,1,5.01318e-14
1891.89,457.658,1,1,0,1,1,1.2394e-14,1,1,2.36351e-14,1,1,5.90877e-14
1909.91,459.159,1,1,0,1,1,1.45925e-14,1,1,2.78275e-14,1,1,6.95687e-14
1927.93,460.661,1,1,0,1,1,1.71626e-14,1,1,3.27287e-14,1,1,8.18217e-14
1945.95,462.162,1,1,0,1,1,2.01642e-14,1,1,3.84526e-14,1,1,9.61314e-14
1963.96,463.664,1,1,0,1,1,2.36659e-14,1,1,4.51304e-14,1,1,1.12826e-13
1981.98,465.165,1,1,0,1,1,2.77471e-14,1,1,5.29131e-14,1,1,1.32283e-13
2000,466.667,1,1,0,1,1,3.24988e-14,1,1,6.19745e-14,1,1,1.54936e-13
2018.02,468.168,1,1,0,1,1,3.80257e-14,1,1,7.25141e-14,1,1,1.81285e-13
2036.04,469.67,1,1,0,1,1,4.44478e-14,1,1,8.4761e-14,1,1,2.11903e-13
2054.05,471.171,1,1,0,1,1,5.1903e-14,1,1,9.89778e-14,1,1,2.47444e-13
2072.07,472.673,1,1,0,1,1,6.05488e-14,1,1,1.15465e-13,1,1,2.88663e-13
2090.09,474.174,1,1,0,1,1,7.0566e-14,1,1,1.34568e-13,1,1,3.36419e-13
2108.11,475.676,1,1,0,1,1,8.2161e-14,1,1,1.56679e-13,1,1,3.91698e-13
2126.13,477.177,1,1,0,1,1,9.55696e-14,1,1,1.82249e-13,1,1,4.55623e-13
2144.14,478.679,1,1,0,1,1,1.11061e-13,1,1,2.11791e-13,1,1,5.29478e-13
2162.16,480.18,1,1,0,1,1,1.28943e-13,1,1,2.45891e-13,1,1,6.14727e-13
2180.18,481.682,1,1,0,1,1,1.49564e-13,1,1,2.85215e-13,1,1,7.13037e-13
2198.2,483.183,1,1,0,1,1,1.73323e-13,1,1,3.30523e-13,1,1,8.26308e-13
2216.22,484.685,1,1,0,1,1,2.00673e-13,1,1,3.82679e-13,1,1,9.56699e-13
2234.23,486.186,1,1,0,1,1,2.32129e-13,1,1,4.42665e-13,1,1,1.10666e-12
2252.25,487.688,1,1,0,1,1,2.68275e-13,1,1,5.11594e-13,1,1,1.27899e-12
2270.27,489.189,1,1,0,1,1,3.09774e-13,1,1,5.90732e-13,1,1,1.47683e-12
2288.29,490.691,1,1,0,1,1,3.57378e-13,1,1,6.81511e-13,1,1,1.70378e-12
2306.31,492.192,1,1,0,1,1,4.11937e-13,1,1,7.85555e-13,1,1,1.96389e-12
2324.32,493.694,1,1,0,1,1,4.74416e-13,1,1,9.04701e-13,1,1,2.26175e-12
2342.34,495.195,1,1,0,1,1,5.45904e-13,1,1,1.04103e-12,1,1,2.60256e-12
2360.36,496.697,1,1,0,1,1,6.2763e-13,1,1,1.19688e-12,1,1,2.99219e-12
2378.38,498.198,1,1,0,1,1,7.20986e-13,1,1,1.3749e-12,1,1,3.43726e-12
2396.4,499.7,1,1,0,1,1,8.27537e-13,1,1,1.57809e-12,1,1,3.94523e-12
2414.41,501.201,1,1,0,1,1,9.49051e-13,1,1,1.80982e-12,1,1,4.52454e-12
2432.43,502.703,1,1,0,1,1,1.08752e-12,1,1,2.07387e-12,1,1,5.18468e-12
2450.45,504.204,1,1,0,1,1,1.24518e-12,1,1,2.37452e-12,1,1,5.9363e-12
2468.47,505.706,1,1,0,1,1,1.42454e-12,1,1,2.71657e-12,1,1,6.79143e-12
2486.49,507.207,1,1,0,1,1,1.62845e-12,1,1,3.10542e-12,1,1,7.76355e-12
2504.5,508.709,1,1,0,1,1,1.86008e-12,1,1,3.54713e-12,1,1,8.86782e-12
2522.52,510.21,1,1,0,1,1,2.12299e-12,1,1,4.04849e-12,1,1,1.01212e-11
2540.54,511.712,1,1,0,1,1,2.42118e-12,1,1,4.61713e-12,1,1,1.15428e-11
2558.56,513.213,1,1,0,1,1,2.75913e-12,1,1,5.2616e-12,1,1,1.3154e-11
2576.58,514.715,1,1,0,1,1,3.14186e-12,1,1,5.99145e-12,1,1,1.49786e-11
2594.59,516.216,1,1,0,1,1,3.57497e-12,1,1,6.81739e-12,1,1,1.70435e-11
2612.61,517.718,1,1,0,1,1,4.06475e-12,1,1,7.75138e-12,1,1,1.93785e-11
2630.63,519.219,1,1,0,1,1,4.61819e-12,1,1,8.80678e-12,1,1,2.2017e-11
2648.65,520.721,1,1,0,1,1,5.24313e-12,1,1,9.99852e-12,1,1,2.49963e-11
2666.67,522.222,1,1,0,1,1,5.94829e-12,1,1,1.13433e-11,1,1,2.83581e-11
2684.68,523.724,1,1,0,1,1,6.74341e-12,1,1,1.28595e-11,1,1,3.21488e-11
2702.7,525.225,1,1,0,1,1,7.63933e-12,1,1,1.4568e-11,1,1,3.64201e-11
2720.72,526.727,1,1,0,1,1,8.64813e-12,1,1,1.64918e-11,1,1,4.12295e-11
2738.74,528.228,1,1,0,1,1,9.78325e-12,1,1,1.86564e-11,1,1,4.66411e-11
2756.76,529.73,1,1,0,1,1,1.10596e-11,1,1,2.10904e-11,1,1,5.27261e-11
2774.77,531.231,1,1,0,1,1,1.24939e-11,1,1,2.38255e-11,1,1,5.95637e-11
2792.79,532.733,1,1,0,1,1,1.41044e-11,1,1,2.68967e-11,1,1,6.72418e-11
2810.81,534.234,1,1,0,1,1,1.59117e-11,1,1,3.03432e-11,1,1,7.58579e-11
2828.83,535.736,1,1,0,1,1,1.79384e-11,1,1,3.42081e-11,1,1,8.55202e-11
2846.85,537.237,1,1,0,1,1,2.02097e-11,1,1,3.85395e-11,1,1,9.63487e-11
2864.86,538.739,1,1,0,1,1,2.27535e-11,1,1,4.33905e-11,1,1,1.08476e-10
2882.88,540.24,1,1,0,1,1,2.56007e-11,1,1,4.88199e-11,1,1,1.2205e-10
2900.9,541.742,1,1,0,1,1,2.87852e-11,1,1,5.48927e-11,1,1,1.37232e-10
2918.92,543.243,1,1,0,1,1,3.23449e-11,1,1,6.1681e-11,1,1,1.54203e-10
2936.94,544.745,1,1,0,1,1,3.63215e-11,1,1,6.92643e-11,1,1,1.73161e-10
2954.95,546.246,1,1,0,1,1,4.0761e-11,1,1,7.77303e-11,1,1,1.94326e-10
2972.97,547.748,1,1,0,1,1,4.57142e-11,1,1,8.7176e-11,1,1,2.1794e-10
2990.99,549.249,1,1,0,1,1,5.12372e-11,1,1,9.77081e-11,1,1,2.4427e-10
3009.01,550.751,1,1,0,1,1,5.73917e-11,1,1,1.09445e-10,1,1,2.73612e-10
3027.03,552.252,1,1,0,1,1,6.42459e-11,1,1,1.22515e-10,1,1,3.06289e-10
3045.05,553.754,1,1,0,1,1,7.18746e-11,1,1,1.37063e-10,1,1,3.42658e-10
3063.06,555.255,1,1,0,1,1,8.03605e-11,1,1,1.53246e-10,1,1,3.83114e-10
3081.08,556.757,1,1,0,1,1,8.97941e-11,1,1,1.71235e-10,1,1,4.28088e-10
3099.1,558.258,1,1,0,1,1,1.00275e-10,1,1,1.91223e-10,1,1,4.78057e-10
3117.12,559.76,1,1,0,1,1,1.11914e-10,1,1,2.13417e-10,1,1,5.33541e-10
3135.14,561.261,1,1,0,1,1,1.24829e-10,1,1,2.38047e-10,1,1,5.95116e-10
3153.15,562.763,1,1,0,1,1,1.39154e-10,1,1,2.65364e-10,1,1,6.63411e-10
3171.17,564.264,1,1,0,1,1,1.55034e-10,1,1,2.95646e-10,1,1,7.39115e-10
3189.19,565.766,1,1,0,1,1,1.72626e-10,1,1,3.29194e-10,1,1,8.22986e-10
3207.21,567.267,1,1,0,1,1,1.92106e-10,1,1,3.66341e-10,1,1,9.15853e-10
3225.23,568.769,1,1,0,1,1,2.13662e-10,1,1,4.07449e-10,1,1,1.01862e-09
